  - ACTIVE DISPLAY PAUSED -|   - Affichage actif en pause -||
This option is only editable by a system administrator. It will not remove any options from the management web interface, but it will prevent any auto-dialing of leads from happening on the system. Only Manual Dial outbound calls triggered directly by agents will function if this option is enabled. Default is 0 for inactive.|Cette option n est modifiable que par un administrateur système. Il ne supprime pas toutes les options de l interface Web de gestion, mais il permettra d éviter toute numérotation automatique des pistes de passe sur le système. Seulement Manuel appels Dial sortants déclenchés directement par les agents vont fonctionner si cette option est activée. Défaut est 0 pour inactif.||
This option is only used for agents that are logged in with phones that have the agent-on-hook feature enabled. This is the caller ID that will show up on their agent phones when the calls are ringing. GENERIC is a generic RINGAGENT00000000001 type of notification. INGROUP will show only the in-group the call came from. CUSTOMER_PHONE will show only the customer phone number. CUSTOMER_PHONE_RINGAGENT will show RINGAGENT_3125551212 with the RINGAGENT as part of the CID with the customer phone number. CUSTOMER_PHONE_INGROUP will show the first 10 characters of the in-group followed by the customer phone number. Default is GENERIC.|Cette option est utilisée uniquement pour les agents qui sont connectés avec les téléphones qui ont la particularité agent raccroché activé. Ce est l'identification de l'appelant qui apparaîtra sur leur téléphone de l'agent lorsque les appels sonnent. Générique est un type de notification de RINGAGENT00000000001 générique. Endogroupe ne indique que le groupe de l'appel est venu. CUSTOMER_PHONE affiche uniquement le numéro de téléphone du client. CUSTOMER_PHONE_RINGAGENT montrera RINGAGENT_3125551212 avec le RINGAGENT dans le cadre du CID avec le numéro de téléphone du client. CUSTOMER_PHONE_INGROUP affiche les 10 premiers caractères de l'en-groupe suivi par le numéro de téléphone du client. Par défaut est générique.||
This option is only used for agents that are logged in with phones that have the agent-on-hook feature enabled. This is the number of seconds that each call attempt to the agent will ring for until the system will wait one second and start ringing the available agent phones again. This field can be overridden if the agent phones are set to a lower ring time which may be necessary to prevent calls from being sent one phones voicemail. Default is 15.|Cette option n'est utilisée que pour les agents qui sont connectés avec des téléphones qui ont la fonction d'agent-sur-crochet activé. C'est le nombre de secondes que chaque tentative d'appel à l'agent se fera entendre pendant que le système va attendre une seconde et se mettent à sonner les téléphones des agents disponibles à nouveau. Ce champ peut être modifié si les téléphones des agents sont fixés à un moment anneau inférieur qui peut être nécessaire pour empêcher les appels d'être envoyé un message vocal téléphones. Par défaut est 15.||
This option is only used for inbound calls going to an agent logged in with this phone. This feature will call the agent and will not send the customer to the agents session until the line is answered. Default is N for disabled.|Cette option est utilisée uniquement pour les appels entrants vont à un agent connecté avec ce téléphone. Cette fonctionnalité sera appeler l'agent et ne pas envoyer le client à la session des agents jusqu'à ce que la ligne est répondu. Par défaut est N pour les handicapés.||
This option is only used for inbound calls going to this remote agent. This feature will call the remote agent and will not send the customer to the remote agent until the line is answered. Default is N for disabled.|Cette option est utilisée uniquement pour les appels entrants vont à cet agent à distance. Cette fonctionnalité sera appeler l'agent à distance et ne pas envoyer le client à l'agent à distance jusqu'à ce que la ligne est répondu. Par défaut est N pour les handicapés.||
This option is only used for reporting purposes and has no effect on leads dialed. Default is 3.|Cette option est uniquement utilisée pour des fins de rapport et n'a aucun effet sur les pistes composés. Par défaut est 3.||
This option is only used when the On-Hook Agent field above is set to Y and then only for inbound calls coming to this remote agent. This is the number of seconds that each call attempt will ring to try to get an answer. It is recommended that you set this to a few seconds less than it takes for a call to be sent to voicemail. Default is 15.|Cette option n'est utilisée que lorsque le champ Agent Sur-crochet ci-dessus est fixé à Y et alors seulement pour les appels entrants à venir à cet agent à distance. C'est le nombre de secondes que chaque tentative d'appel sonne pour essayer d'obtenir une réponse. Il est recommandé que vous définissez cette option sur quelques secondes inférieur à ce qu'il prend pour un appel à être envoyé vers la messagerie vocale. Par défaut est 15.||
This option must be set higher than 0 if you want to use the Max Calls Method feature. Default is 0.|Cette option doit être supérieure à 0 si vous souhaitez utiliser le Max Appels fonction Méthode. Par défaut est 0.||
This option simply defaults the Blended checkbox on a CLOSER login screen.| Cette option coche simplement par défaut la checbox Blended sur un écran de connection d'une campagne de type CLOSER.||
This option will add a Custom Transfer button to the agent screen below the Transfer-Conf button that will allow one click three way calls using the selected preset or field. The PRESET_ options will place calls using the defined preset value. The FIELD_ options will place calls using the number in the selected field from the lead. DISABLED will not show the button on the agent screen. The PARK_ options will park the customer before dialing. Default is DISABLED. The VIEW_PRESET option will simply open the transfer frame and the preset frame. The VIEW_CONTACTS option will open a contacts search window, this will only work if Enable Presets is set to CONTACTS.|Cette option permet d'ajouter un bouton de transfert personnalisée pour l'écran de l'agent ci-dessous sur le bouton Transfer-Conf qui permettra un clic trois appels de façon prédéfinie ou en utilisant le champ sélectionné. Les options de PRESET_ seront placer des appels en utilisant la valeur de consigne définie. Les options de Field_ seront placer des appels en utilisant le numéro dans le champ sélectionné de la tête. HANDICAPÉS ne sera pas afficher le bouton sur l'écran de l'agent. Les options de PARK_ pourront stationner le client avant de composer. Est désactivé par défaut. L'option VIEW_PRESET simplement ouvrir le cadre de transfert et le cadre prédéfini. L'option VIEW_CONTACTS ouvrira une fenêtre de recherche de contacts, cela ne fonctionnera que si l'option Activer Presets est réglé sur CONTACTS.||
This option will add a Quick Transfer button to the agent screen below the Transfer-Conf button that will allow one click blind transferring of calls to the selected In-Group or number. IN_GROUP will send calls to the Default Xfer Group for this Campaign, or In-Group if there was an inbound call. The PRESET options will send the calls to the preset selected. Default is N for disabled. The LOCKED options are used to lock the value to the Quick Transfer Button even if the agent uses the transfer conference features during a call before using the Quick Transfer Button.|Cette option permet d'ajouter un bouton de transfert rapide à l'écran de l'agent ci-dessous sur le bouton Transfer-Conf qui permettra un clic aveugle transfert d'appels à la sélection In-groupe ou le numéro. IN_GROUP enverra appels par défaut Groupe Xfer pour cette campagne, ou en groupe se il y avait un appel entrant. Les options de préparation seront envoyer les appels au préréglage sélectionné. Par défaut est N pour les handicapés. Les options verrouillés sont utilisés pour verrouiller la valeur à le bouton de transfert rapide, même si l'agent utilise les fonctionnalités de conférence de transfert pendant un appel avant d'utiliser le bouton de transfert rapide.||
This option will allow an agent to park a call with a separate IVR PARK CALL button on their agent interface if this is ENABLED or ENABLED_PARK_ONLY. The ENABLED_PARK_ONLY option will allow the agent to send the call to park but not click to retrieve the call like the ENABLED option. The ENABLED_BUTTON_HIDDEN option allows the function through the API only. Default is DISABLED.|Cette option permettra à un agent de parquer un appel avec un bouton séparé IVR APPEL DU PARC sur leur interface de l'agent, si cette option est activée ou ENABLED_PARK_ONLY. L'option ENABLED_PARK_ONLY permettra à l'agent d'envoyer l'appel à parc, mais ne cliquez pas sur pour récupérer l'appel, comme l'option Activé. L'option ENABLED_BUTTON_HIDDEN permet à la fonction via l'API uniquement. Par défaut est DISABLED.||
This option will allow you to force a campaign calling stats refresh, even if the campaign is not active.|Cette option permet de forcer une campagne appelant les statistiques rafraîchir, même si la campagne n est pas active.||
This option will display this Voicemail Box information on the summary page seen when logging into the administration page. It will show the box name, new message count, old count, and total messages in the box. Note the table will not be shown unless you have set at least one mailbox to Y. Default is N for off.|Cette option affichera cette information Boîte vocale sur la page de résumé vu lors de la connexion dans la page d'administration. Il affiche le nom de la boîte, nouveau comte de message, vieux comte, et le total des messages dans la boîte. Remarque la table ne sera pas affiché sauf si vous avez défini au moins une boîte aux lettres par défaut est Y. N pour éteint.||
This option will enable the Presets sub menu to appear at the top of the Campaign Modification page, and also you will have the ability to specify Preset dialing numbers for Agents to use in the Transfer-Conference frame of the agent interface. Default is DISABLED. CONTACTS is an option only if contact_information is enabled on your system, that is a custom feature.|Cette option permettra le menu Presets sous apparaître en haut de la page de modification de la campagne, et aussi vous aurez la possibilité de spécifier les numéros de composition prédéfinis pour les agents à utiliser dans le cadre Transfer-Conférence de l'interface de l'agent. Est désactivé par défaut. CONTACTS est une option que si Information_sur_le_contact est activé sur votre système, ce est une fonction personnalisée.||
This option will fill in the Number to Dial field in the Transfer Conference frame of the agent screen if defined. Default is N for disabled.|Cette option permet de remplir le champ Numéro de réseau commuté dans le cadre de transfert de conférence de l-écran de l-agent s-il est défini. Par défaut est N pour les handicapés.||
This option will hide the Number to Dial field in the Transfer-Conference frame of the agent interface. Default is DISABLED.|Cette option permet de cacher le numéro à composer le terrain dans le cadre de transfert de la conférence de l'interface de l'agent. Par défaut est DISABLED.||
This option will log the auto-dial calls that are not answered to a separate table. Default is N.|Cette option vous connecter les appels à composition automatique qui ne sont pas répondu à une table séparée. Par défaut est N.||
This option will log the inbound DID calls along with an in-group and user ID, if applicable, to a separate table. Default is N.|Cette option enregistre l'arrivée des appels DID long avec un en-groupe et l'ID utilisateur, le cas échéant, à une table séparée. Par défaut est N.||
This option will log to a text logfile on the webserver every time a call is dispositioned by an agent. Default is 0, disabled.|Cette option se connecter à un fichier journal texte sur le serveur web à chaque fois qu'un appel est rejetées par un agent. Par défaut est 0, désactivé.||
This option will log to a text logfile on the webserver every time a call is transferred to an agent. Default is 0, disabled.|cette optionnotera à un fichier journal des textes sur le webserver chaque foisqu'un appel est transféré à un agent. Le défaut est 0,neutralisé.||
This option will override whatever the option is in the campaign for altering of customer data. NOT_ACTIVE will use whatever setting is present for the campaign. ALLOW_ALTER will always allow for the agent to alter the customer data, no matter what the campaign setting is. Default is NOT_ACTIVE.| Cette option permet de surcharger, pour un agent précis, l'option de la campagne concernant la modification des données du clients. NOT_ACTIVE utilisera la valeur présente dans l'option de la campagne. ALLOW_ALTER autorisera toujours à cet agent de modifier les données du client quelque soit la valeur de l'option dans la campagne. La valeur par défaut est NOT_ACTIVE.||
This option will override whatever the option is in the campaign for altering of customer phone number. NOT_ACTIVE will use whatever setting is present for the campaign. ALLOW_ALTER will always allow for the agent to alter the customer phone number, no matter what the campaign setting is. Default is NOT_ACTIVE.| Cette option va remplacer ce que l'option est dans la campagne pour modifier le numéro de téléphone du client. NOT_ACTIVE va utiliser quel que soit l'établissement est présent pour la campagne. ALLOW_ALTER toujours de permettre à l'agent de modifier le numéro de téléphone des clients, quel que soit le réglage de la campagne. La valeur par défaut est NOT_ACTIVE.||
This option will override whatever the option is in the campaign for recording. DISABLED will not override the campaign recording setting. NEVER will disable recording on the client. ONDEMAND is the default and allows the agent to start and stop recording as needed. ALLCALLS will start recording on the client whenever a call is sent to an agent. ALLFORCE will start recording on the client whenever a call is sent to an agent giving the agent no option to stop recording. For ALLCALLS and ALLFORCE there is an option to use the Recording Delay to cut down on very short recordings and reduce system load.|Cette option supplante tout ce l option est dans la campagne pour l enregistrement. HANDICAPÉS ne sera pas remplacer le paramètre d enregistrement de la campagne. Ne sera jamais désactiver l enregistrement sur le client. ONDEMAND est la valeur par défaut et permet à l agent pour démarrer et arrêter l enregistrement en tant que de besoin. ALLCALLS va commencer l enregistrement sur le client chaque fois qu un appel est envoyé à un agent. ALLFORCE démarre l enregistrement sur le client chaque fois qu un appel est envoyé à un agent donnant aucune option pour arrêter l enregistrement de l agent. Pour ALLCALLS et ALLFORCE il ya une option pour utiliser le délai d enregistrement de réduire enregistrements très courts et de réduire la charge du système.||
This option will populate the new Language with all of the phrases that were gathered while parsing through the web pages. Setting this to AGENT will populate only the agent screen phrases. Setting this to ADMIN will populate only the administration screen phrases. Setting this to ALL will populate all gathered phrases. Default is Leave Empty.|Cette option va peupler la nouvelle langue avec toutes les phrases qui ont été recueillies lors de l'analyse à travers les pages web. La définition de cette à l'agent remplira seulement les phrases de l'écran de l'agent. Mettre ce paramètre à ADMIN remplir seulement les phrases de l'écran d'administration. Mettre ce paramètre à ALL remplir toutes les phrases recueillies. Par défaut est laisser vide.||
This option, if enabled, will append the agent phone login to the data4 record in the queue log table if the Campaign Phone Environment field is populated. Default is 0 for disabled.|Cette option, si elle est activée, va ajouter le login de téléphone d'agent à l'enregistrement données4 dans la table du journal file d'attente si le domaine de l'environnement de la campagne est peuplée Téléphone. Par défaut est 0 pour les handicapés.||
This option, if enabled, will log when a customer is put on hold and taken off hold in the newer record_tags QM table. Default is 0 for disabled.|Cette option, si elle est activée, enregistre quand un client est mis en attente et prendre fin à l attente dans le tableau record_tags QM plus récente. Défaut est 0 pour les handicapés.||
This option, if enabled, will send QM data to a web page that will send it through a socket for logging. The CONNECT_COMPLETE option will send CONNECT, COMPLETEAGENT and COMPLETECALLER events to the url defined below. Default is NONE for disabled.|Cette option, si elle est activée, va envoyer des données QM vers une page web qui va l'envoyer à travers une prise pour la connexion. L'option CONNECT_COMPLETE enverra événements CONNECT, COMPLETEAGENT et COMPLETECALLER à l'URL définie ci-dessous. Défaut est NONE pour handicapés.||
This option, if populated, allows you to define whether a dispo pause code is entered into queue_log when an agent is in dispo status. Default is empty for disabled.|Cette option, si peuplée, vous permet de définir si un code de pause dispo est entré en queue_log quand un agent est en état de dispo. Par défaut est vide pour les handicapés.||
This optional field allows you to choose a conf file template for this carrier entry.| Ce champ facultatif permet de choisir un modèle de fichier de conf de ce transporteur entrée.||
This optional field allows you to define a global variable to use for the carrier in the dialplan.| Ce champ facultatif permet de définir une variable globale à utiliser pour le transporteur de la dialplan.||
This optional field allows you to define a set of dialplan entries to use for this carrier.| Ce champ facultatif permet de définir un ensemble de dialplan entrées à utiliser pour ce transporteur.||
This optional field allows you to set the dial prefix to be used only when placing manual dial calls from the agent interface, such as using the MANUAL DIAL feature, or Dial Next Number when in the MANUAL dial method, or manual alt number dialing, or scheduled user-only callbacks. Default is empty for disabled, which will use the Dial Prefix defined in the field above. This option does not interfere with the 3way Dial Prefix option.|Ce champ optionnel vous permet de définir le préfixe doit être utilisé que lors d'un appel numérotation manuelle à partir de l'interface agent, comme l'utilisation de la fonction numérotation manuelle, ou Composez le numéro suivant dans la méthode lorsque la numérotation manuelle, ou numérotation manuelle nombre alt, ou prévue par l'utilisateur seulement rappels. Par défaut est vide pour les handicapés, qui utilisent le préfixe défini dans le champ ci-dessus. Cette option ne pas interférer avec l'option Préfixe 3way.||
This optional field lets you define what value to assign to a field if nothing is loaded into that field. Default is NULL which disables the default function. For DATE field types, the default is always set to today unless a number is put in in which case the date will be that many days plus or minus today. For TIME field types, the default is always set to the current server time unless a number is put in in which case the time will be that many minutes plus or minus current time. For RADIO and SELECT field types, the default must be one of the options defined for the field or NULL.|Ce champ facultatif vous permet de définir la valeur à attribuer à un champ si rien ne est chargé dans ce domaine. Par défaut est NULL, qui désactive la fonction par défaut. Pour les types de champ de date, la valeur par défaut est toujours mis à jour, sauf si un numéro est mis en auquel cas la date sera que plusieurs jours plus ou moins aujourd'hui. Pour les types de terrain de temps, le défaut est toujours à l'heure actuelle du serveur sauf si un nombre est mis en auquel cas le temps sera que de nombreuses minutes plus ou moins l'heure actuelle. Pour les types de radio et de champ de sélection, le défaut doit être l'une des options définies pour le champ ou NULL.||
This optional setting allows you to define a field in the list that the system will use as the audio filename for each lead in place of the Safe Harbor Audio file. If this is set to DISABLED the Safe Harbor Audio file will always be used. The system will do no validation to make sure that the audio file exists other than to make sure the value of the field is at least one character, so if you want a lead to use the default Safe harbor Audio then you just set the field value in the lead to empty. You can use the pipe character to link multiple audio files together in the field value for each lead. Default is DISABLED. Here is the list of fields that can be used for this setting: vendor_lead_code, source_id, list_id, phone_code, phone_number, title, first_name, middle_initial, last_name, address1, address2, address3, city, state, province, postal_code, country_code, gender, alt_phone, email, security_phrase, comments, rank, owner, entry_list_id|Ce paramètre option vous permet de définir un champ dans la liste que le système utilisera comme nom de fichier audio pour chaque plomb en place du fichier Safe Harbor Audio. Si ce est sur Disabled le fichier audio Port Safe sera toujours utilisé. Le système ne fera pas de validation pour se assurer que le fichier audio existe autre que pour se assurer que la valeur du champ est au moins un caractère, donc si vous voulez une avance d'utiliser la valeur par défaut Safe Harbor Audio alors vous venez de définir la valeur du champ en tête de vider. Vous pouvez utiliser le caractère pipe pour relier plusieurs fichiers audio ensemble dans la valeur du champ pour chaque plomb. Est désactivé par défaut. Voici la liste des champs qui peut être utilisé pour ce paramètre: vendor_lead_code, source_id, list_id, phone_code, phone_number, titre, prenom, middle_initial, last_name, address1, adresse2, address3, ville, état, province, postal_code, country_code, le sexe, alt_phone, email, security_phrase, commentaires, rang, propriétaire, entry_list_id||
This optional setting allows you to define a voicemail greeting audio file from the audio store. Default is blank.|Ce paramètre optionnel vous permet de définir un fichier audio message d'accueil du magasin audio. Défaut est vide.||
This optional setting allows you to define additional voicemail settings. It is recommended that you leave this blank unless you know what you are doing.|Ce paramètre optionnel vous permet de définir les paramètres de messagerie vocale supplémentaires. Il est recommandé que vous laissez ce champ vide si vous ne savez ce que vous faites.||
This optional setting allows you to have the voicemail messages deleted from the system after they have been emailed out. Default is N.|Ce paramètre facultatif vous permet d-avoir les messages vocaux supprimés du système après avoir été envoyé par courriel Out. Par défaut est n.||
This optional setting allows you to have the voicemail messages sent to an email account, if your system is set up to send out email. If this field is empty then no emails will be sent out.|Ce paramètre facultatif vous permet d-avoir les messages vocaux envoyés à un compte de messagerie, si votre système est configuré pour envoyer des email. Si ce champ est vide, alors pas de courriels seront envoyés.||
This page is used to move callbacks meeting a set of selected criteria to a new list and or a new lead status.  It can also purge called records from the callbacks table.|Cette page est utilisée pour déplacer les rappels de réunion d'un ensemble de critères sélectionnés à une nouvelle liste et un nouveau statut ou de plomb. Il peut aussi purger appelés enregistrements de la table des rappels.||
This phone number is in the DNC list:|ce numéro de téléphone est dans la liste DNC:||
This phone number is not in the campaign lists:|Ce numéro de téléphone n est pas dans la campagne des listes:||
This phone number is outside of the local call time:|Ce numéro de téléphone est en dehors du temps d un appel local:||
This read only field tells you what the cost of this field is in the custom field table for this list. There is no hard limit for the number of custom fields you can have in a list, but the total of the cost of all fields for the list must be below 65000. This typically allows for hundreds of fields, but if you specify several TEXT fields that are hundreds or thousands of characters in length then you may hit this limit quickly. If you need that much text in a field you should choose an AREA type, which are stored differently and do not use as much table space.|Ce champ en lecture seule vous indique quel est le coût de ce champ est dans le tableau champ personnalisé pour cette liste. Il n'y a pas de limite pour le nombre de champs personnalisés que vous pouvez avoir dans une liste, mais le total du coût de tous les champs de la liste doit être inférieure à 65000. Cela permet généralement pour des centaines de champs, mais si vous spécifiez plusieurs champs de texte qui sont des centaines ou des milliers de caractères de longueur, vous pouvez atteindre cette limite rapidement. Si vous avez besoin que beaucoup de texte dans un champ, vous devez choisir un type de région, qui sont stockés différemment et ne pas utiliser l'espace de table autant.||
This remote agent does not exist|Ne existe pas de cet agent à distance||
This report pulls lead information for calls dialed in the selected date range. A lead is only exported once no matter how many calls were handled. The current lead status is used.|Ce rapport rassemble les informations de plomb pour les appels émis dans la plage de dates sélectionnée. Un plomb est seulement exporté une fois, peu importe combien d'appels ont été traités. Le statut de plomb actuelle est utilisée.||
This report will export the same data as the Calls Export Report, but with Dial Log and Carrier Log entries  as well, when they are found. After submitting the form, click on the link at the bottom of the screen to download your results.|Ce rapport va exporter les mêmes données que les appels Exporter le rapport, mais avec Dial Connexion et entrées Transporteur Connexion ainsi, quand ils se trouvent. Après avoir soumis le formulaire, cliquez sur le lien au bas de l'écran pour télécharger vos résultats.||
This required field is where you enter the group ID that you want this extension to be put into. No spaces or special characters except for underscore letters and numbers.|Ce champ est requis lorsque vous entrez l'ID du groupe que vous voulez cette extension pour être mis en. Pas d'espaces ni de caractères spéciaux à l'exception des lettres et des chiffres soulignent.||
This required field is where you put the dialplan extension that you want the remote agent calls to be sent to for this extension group entry.|Ce champ doit là où vous mettez l'extension que vous souhaitez plan de numérotation de l'agent à distance appelle à être envoyé à cette entrée du groupe d'extension.||
This resets all leads in this list to N for not called since last reset and means that any lead can now be called if it is the right status as defined in the campaign screen.|Cela réinitialise toutes les pistes dans cette liste à N pour ne pas appelé depuis la dernière réinitialisation et signifie que tout le plomb peut maintenant être appelé si ce est le bon état tel que défini dans l'écran de la campagne.||
This server has %1s active carriers and %2s inactive carriers|Ce serveur dispose %1s transporteurs actifs et inactifs %2s transporteurs||
This server has %1s active conferences|Ce serveur dispose %1s de conférences actives||
This server has %1s active phones and %2s inactive phones|Ce serveur dispose %1s téléphones actifs et inactifs %2s téléphones||
This server has %1s active vicidial conferences|Ce serveur dispose %1s conférences de VICIDIAL actifs||
This server has|Ce serveur a||
This setting allows for the initial configuration of the server screen to be shown to the administrator when they first log into the system.|Ce paramètre permet la configuration initiale de l'écran du serveur pour être montré à l'administrateur lors de leur première session dans le système.||
This setting allows the web phone to be set to automatically answer calls that come in by setting it to Y, or to have calls ring by setting it to N. Default is Y.|Ce paramètre permet au téléphone Web pour être automatiquement configuré pour répondre aux appels qui entrent en en le mettant à Y, ou d'avoir anneau appels en le mettant à défaut N. Y est.||
This setting allows you to activate or deactivate the dialpad for this webphone. Default is Y for enabled. TOGGLE will allow the user to view and hide the dialpad by clicking a link. This feature is not available on all webphone versions. TOGGLE_OFF will default to not show the dialpad on first load, but will allow the user to show the dialpad by clicking on the dialpad link.|Ce réglage vous permet d'activer ou de désactiver le clavier pour cette webphone. Par défaut est Y pour permis. TOGGLE permettra à l'utilisateur de visualiser et de cacher le clavier en cliquant sur un lien. Cette fonctionnalité ne est pas disponible sur toutes les versions de webphone. TOGGLE_OFF sera par défaut pour ne pas afficher le clavier sur le premier chargement, mais permettra à l'utilisateur pour afficher le clavier en cliquant sur le lien de clavier.||
This setting allows you to activate or deactivate the dialpad on the webphone just for the members of one user group. Default is DISABLED. TOGGLE will allow the user to view and hide the dialpad by clicking a link. TOGGLE_OFF will default to not show the dialpad on first load, but will allow the user to show the dialpad by clicking on the dialpad link.|Ce réglage vous permet d'activer ou de désactiver le clavier sur le webphone seulement pour les membres d'un groupe d'utilisateurs. Est désactivé par défaut. TOGGLE permettra à l'utilisateur de visualiser et de cacher le clavier en cliquant sur un lien. TOGGLE_OFF sera par défaut pour ne pas afficher le clavier sur le premier chargement, mais permettra à l'utilisateur pour afficher le clavier en cliquant sur le lien de clavier.||
This setting allows you to define if the voicemail instructions will play after the voicemail greeting when a call rings on the agent extension and times out to voicemail. Default is Y.|Ce paramètre vous permet de définir si les instructions vocales vont jouer après le message d accueil lorsqu un appel sonne sur le poste de l agent et fois sur la messagerie vocale. Par défaut est Y.||
This setting allows you to define whether temp files and authentication files should be placed in the webroot on your web server. Default is 1.| Cette option vous permet de définir si les fichiers temporaires et les fichiers d'authentification doivent être placés dans le webroot sur le serveur web. La valeur par défaut est 1.||
This setting allows you to define whether the system will insert log entries into the queue_log database table as Asterisk Queues activity does. QueueMetrics is a standalone, closed-source statistical analysis program. You must have QueueMetrics already installed and configured before enabling this feature. Default is 0.|Ce paramètre vous permet de définir si le système insère les entrées du journal dans la table de base de données queue_log que l activité Asterisk files d attente fait. QueueMetrics est un autonome, closed-source programme d analyse statistique. Vous devez avoir QueueMetrics déjà installé et configuré avant d activer cette fonction. Défaut est 0.||
This setting allows you to disable the list counts that appear on the Lists listing and the Campaign modify screens. Default is 1 for enabled.|Ce réglage permet de désactiver la liste des chefs d'accusation qui figurent sur la liste des listes et des écrans de forçage de la campagne. Défaut est 1 pour activé.||
This setting allows you to enable Text To Speech integration with Cepstral. This is currently only available for outbound Survey type campaigns. Default is 0 for disabled.|Ce paramètre vous permet d-activer l-intégration Text To Speech avec Cepstral. Ce n-est actuellement disponible pour les campagnes Enquête sortants type. Par défaut est 0 pour les handicapés.||
This setting allows you to enable Vtiger integration with the system. Currently links to Vtiger admin and search as well as user replication are the only integration features available. Default is 0.|Ce paramètre vous permet d activer l intégration Vtiger avec le système. Liens actuellement Vtiger admin et la recherche ainsi que la réplication de l utilisateur sont les seules fonctions d intégration disponibles. Défaut est 0.||
This setting allows you to enable non-English language translations on the system. A new section called Languages under the Admin section will also be available to manager Languages. Default is 0 for disabled.|Ce réglage vous permet d'activer les traductions de langue non anglaise sur le système. Une nouvelle section intitulée langues dans la section d'administration sera également disponible à manager Langues. Par défaut est 0 pour les handicapés.||
This setting allows you to enable the User Territories settings from the user modification screen. This feature was added to allow for more integration with a customized Vtiger installation but can have applications in system by itself as well. Default is 0 for disabled.|Ce paramètre vous permet d activer les utilisateurs Territoires paramètres de l écran de modification de l utilisateur. Cette fonctionnalité a été ajoutée afin de permettre une plus grande intégration avec une installation personnalisée Vtiger mais peut avoir des applications dans le système par lui-même ainsi. Défaut est 0 pour les handicapés.||
This setting allows you to have a second web form for campaigns and in-groups in the agent interface. Default is 0 for disabled.|Ce réglage vous permet d'avoir une deuxième forme web pour les campagnes et en groupes dans l'interface de l'agent. Par défaut est 0 pour les handicapés.||
This setting allows you to log all hangup return codes for any outbound list dialing calls that you are placing. Default is N.|Ce paramètre vous permet d-enregistrer l-ensemble des codes de retour de raccrochage pour tout composant la liste des appels sortants que vous passez. Par défaut est N.||
This setting allows you to override the default of the display of the recording link in the admin web pages. Default is SERVER_IP.| Ce paramètre permet d'outrepasser les paramètres par défaut de l'affichage de l'enregistrement de lien dans l'admin des pages web. La valeur par défaut est SERVER_IP.||
This setting allows you to redirect calls on this DID if there are no logged-in agents set to take calls from a specific In-Group. If this field is set to Y or NO_PAUSED and there are no agents logged in to take calls from the specific In-Group the calls will go to the No Agent In-Group Extension set below. The NO_PAUSED option will only send the call to the defined Extension if there are only paused agents in the in-group. The READY_ONLY option will send the call to the defined Extension if there are no agents waiting for calls right now in the in-group. Default is DISABLED. See the No Agent In-Group Extension setting below for more information.|Ce réglage vous permet de rediriger les appels sur cette DID se il n'y a pas d'agents de comptes enregistrés fixés pour prendre des appels à partir d'un groupe spécifique dans la. Si ce champ est réglé sur Y ou NO_PAUSED et il n'y a pas d'agents connectés à prendre des appels de spécifique dans les appels Groupe iront à la Non-agent Dans Groupe Extension fixé ci-dessous. L'option NO_PAUSED enverra seulement l'appel à l'extension définie se il ne sont pause agents dans le groupe en. L'option READY_ONLY enverra l'appel à l'extension définie se il n'y a pas d'attente pour les appels des agents en ce moment dans le groupe en. Est désactivé par défaut. Voir la Non-agent Dans Groupe Extension réglage ci-dessous pour plus d'informations.||
This setting allows you to restrict agent logins based upon the shifts that are selected below. OFF will not enforce shifts at all. START will only enforce the login time but will not affect an agent that is running over their shift time if they are already logged in. ALL will enforce shift start time and will log an agent out after they run over the end of their shift time. Default is OFF.|Ce paramètre vous permet de restreindre l'agent de connexion sur la base des changements qui ont été sélectionnés ci-dessous. OFF ne fera pas appliquer à tous les changements. START ne faire respecter les temps de connexion, mais n'aura pas d'incidence sur un agent qui est en cours d'exécution sur leurs heures de travail si elles sont déjà logged in ALL appliquent passer l'heure de début et se connecter à un agent, après, ils courent sur la fin de leur quart de temps. La valeur par défaut est OFF.||
This setting allows you to set an alternate webphone System Key just for the members of one user group. Default is empty.|Ce paramètre vous permet de définir une clé de remplacement webphone système juste pour les membres d'un groupe d'utilisateurs. Par défaut est vide.||
This setting allows you to set an alternate webphone URL just for the members of one user group. Default is empty.|Ce paramètre vous permet de définir une URL webphone autre seulement pour les membres d'un groupe d'utilisateurs. Par défaut est vide.||
This setting allows you to set the zone that this voicemail box will be set to when the time is logged for a message. Default is set in the System Settings.|Ce paramètre vous permet de définir la zone que cette boîte vocale sera réglé lorsque le temps est enregistré pour un message. Par défaut est définie dans les paramètres système.||
This setting defines how the language translation works when lages are loaded. The MYSQL method performs a database query for every display of a phrase in the interface. The DISABLED method will always display -default English- no matter what other settings are set to. Default is DISABLED.|Ce paramètre définit comment la traduction fonctionne quand lages sont chargés. La méthode MYSQL effectue une requête de base de données pour chaque affichage d'une phrase dans l'interface. La méthode HANDICAPÉS affichera toujours -default anglaise, peu importe ce que les autres paramètres sont mis à. Est désactivé par défaut.||
This setting defines how the language translation works when pages are loaded. The MYSQL method performs a database query for every display of a phrase in the interface. The DISABLED method will always display -default English- no matter what other settings are set to. Default is DISABLED.|Ce paramètre définit comment la traduction fonctionne lorsque les pages sont chargées. La méthode MYSQL effectue une requête de base de données pour chaque affichage d'une phrase dans l'interface. La méthode HANDICAPÉS affichera toujours -default anglaise, peu importe ce que les autres paramètres sont mis à. Est désactivé par défaut.||
